355,"Ferromagnetism","http://en.wikipedia.org/wiki/Ferromagnetism","The mechanism by which certain materials (such as iron) form permanent magnets and/or exhibit strong interactions with magnets. Responsible for commonly observed magnetism phenomena, e.g. 'fridge magnets. A material is 'ferromagnetic' only if all its magnetic ions add a positive contribution to the net magnetisation. If some of them subtract from the net magnetisation (i.e. are partially anti-aligned), then the material is 'ferrimagnetic'."
356,"Filter (electronic)","http://en.wikipedia.org/wiki/Electronic_filter","Electronic circuits which perform signal processing functions, specifically intended to remove unwanted signal components and/or enhance wanted ones."
357,"Filter (optical)","http://en.wikipedia.org/wiki/Filter_(optics)","Optical filters selectively transmits light having certain properties (often, a particular range of wavelengths, that is, range of colours of light), while blocking the remainder. Optical filters, generally, belong to one of two categories. The simplest, physically, is the absorptive filter, while the latter category, that of interference or dichroic filters, can be quite complex."
358,"Filter (physical)","http://en.wikipedia.org/wiki/Filter_(chemistry)","A device (usually a membrane or layer) that is designed to block certain objects or substances while letting others through. Filters are often used to remove harmful substances from air or water, for example to remove air pollution, to make water drinkable, to prepare coffee. In domestic food and drink preparation where bulk solids are removed from liquids, this is often called a strainer."
359,"Fin","https://en.wikipedia.org/wiki/Fin","A flat surface that extends from an object, usually for the purpose of increasing surface area, increasing stiffness or for obtaining a hydrodynamic or aerodynamic interaction with an external relatively moving fluid."
360,"Flash Evaporation","http://en.wikipedia.org/wiki/Flash_evaporation","Flash (or partial) evaporation is the partial vaporisation that occurs when a saturated liquid stream undergoes a reduction in pressure by passing through a throttling valve or other throttling device. If the throttling valve or device is located at the entry into a pressure vessel so that the flash evaporation occurs within the vessel, then the vessel is often referred to as a flash drum."
361,"Flocculation","http://en.wikipedia.org/wiki/Flocculation","A process of contact and adhesion whereby the particles of a dispersion form larger-size clusters."
362,"Flourographene","http://en.wikipedia.org/wiki/Fluorographene","Fluorographene is fully-fluorinated graphene and is basically a two-dimensional version of Teflon, showing similar properties including chemical inertness and thermal stability."
363,"Flow Battery","http://en.wikipedia.org/wiki/Flow_battery","A form of rechargeable battery in which electrolyte containing one or more dissolved electroactive species flows through a power cell / reactor that converts chemical energy to electricity. Additional electrolyte is stored externally and typically pumped through the cell(s) of the reactor. Can be rapidly 'recharged' by replacing the electrolyte (analogous to refilling a fuel tank) while  recovering the spent material for re-energisation."
364,"Flow Separation","http://en.wikipedia.org/wiki/Flow_separation","For a solid object travelling through a fluid (or alternatively a stationary object exposed to a moving fluid) flow separation occurs when the boundary layer travels far enough against an adverse pressure gradient that the speed of the boundary layer falls almost to zero.The fluid flow becomes detached from the surface of the object, and instead takes the forms of eddies and vortices."
365,"Fluid Hammer","http://en.wikipedia.org/wiki/Water_hammer","A pressure surge or wave resulting when a fluid in motion is forced to stop or change direction suddenly (Momentum Change). Water hammer commonly occurs when a valve is closed suddenly at an end of a pipeline system, and a pressure wave propagates in the pipe."
366,"Fluid Spray","http://en.wikipedia.org/wiki/Spray_nozzle","When a liquid is dispersed as a stream of droplets (atomisation), it is called a spray. Spray nozzles are used to achieve two primary functions: increase liquid surface area to enhance evaporation, or distribute a liquid over an area."
367,"Fluidisation","http://en.wikipedia.org/wiki/Fluidisation","A process similar to liquefaction whereby a granular material is converted from a static solid-like state to a dynamic fluid-like state. This process occurs when a fluid (liquid or gas) is passed up through the granular material. When fluidized, a bed of solid particles will behave as a fluid, like a liquid or gas."
368,"Fluorescence","http://en.wikipedia.org/wiki/Flourescence","Fluorescence is a luminescence that is mostly found as an optical phenomenon in cold bodies, in which the molecular absorption of a photon triggers the emission of a photon with a longer (less energetic) wavelength. The energy difference between the absorbed and emitted photons ends up as molecular rotations, vibrations or heat. Sometimes the absorbed photon is in the ultraviolet range, and the emitted light is in the visible range."
369,"Flutter","http://en.wikipedia.org/wiki/Aeroelasticity#Flutter","A dynamic instability of an elastic structure in a fluid flow, caused by positive feedback between the body's deflection and the force exerted by the fluid flow."
